id,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
757,0.0,0.0,3,3,2,6,1,1,0
759,0.0,0.0,3,2,2,2,2,1,0
760,43.3616369,0.0,3,1,1,1,2,1,0
761,0.0,0.0,3,2,6,1,1,1,0
762,0.0,0.0,3,3,2,3,3,1,0
763,0.0,0.0,3,1,1,1,3,1,0
764,0.0,0.0,3,2,6,1,1,1,0
767,0.0,0.0,3,2,2,3,1,1,0
768,0.0,0.0,3,2,2,1,2,1,0
769,2.526616865,0.0,3,1,2,3,2,1,0
772,2.086218493,0.0,3,2,2,3,2,1,0
773,0.0,0.0,3,2,10,4,3,2,1
774,0.0,0.0,3,2,2,4,1,1,0
777,8.600043095,0.0,3,3,2,8,13,1,1
779,9.15008,0.0,3,4,1,1,2,1,0
780,0.0,0.0,3,2,2,6,1,1,0
781,0.0,0.0,3,1,1,1,9,2,1
782,0.0,0.0,3,2,2,1,2,2,0
783,15.66445171,0.0,3,2,2,4,10,1,0
788,0.0,0.0,3,1,1,3,2,1,1
789,0.0,0.0,3,2,2,1,1,1,0
791,0.0,0.0,3,1,8,1,1,1,0
792,0.0,0.0,3,3,2,3,9,1,1
793,0.0,0.0,3,3,2,8,8,2,0
794,0.0,0.0,3,1,1,3,3,1,0
795,0.0,0.0,3,2,6,4,1,1,1
796,7.891171006,0.0,3,2,2,1,10,1,0
798,0.0,0.0,3,1,8,4,11,1,0
799,1.088158231,0.0,3,2,4,3,8,2,0
800,0.0,0.0,3,1,2,1,8,2,0
803,0.0,0.0,3,1,1,3,1,1,0
804,0.0,0.0,3,2,2,1,3,1,0
809,0.0,0.0,3,2,6,2,2,2,0
810,13.00183962,0.0,3,1,1,2,2,1,1
813,23.86359286,0.0,3,2,2,1,1,1,0
814,0.0,0.0,3,4,5,1,1,1,0
815,0.0,0.0,3,2,2,7,2,2,0
817,0.0,0.0,3,1,1,3,11,1,0
820,0.0,0.0,3,2,2,8,1,1,0
821,0.0,0.0,3,3,2,2,1,1,0
822,0.0,0.0,3,1,1,3,1,1,0
823,0.0,0.0,3,2,2,1,1,1,0
825,0.0,0.0,3,2,2,1,1,1,0
826,0.0,0.0,3,2,5,1,3,1,0
827,0.0,0.0,3,2,2,1,3,1,0
828,29.45815149,0.0,3,3,2,3,1,1,1
830,0.0,0.0,3,2,2,1,6,1,0
831,0.0,0.0,3,1,2,1,1,1,0
832,0.0,0.0,3,3,2,4,3,1,0
833,0.0,0.0,3,2,2,1,2,2,1
835,0.0,0.0,3,3,2,6,11,2,1
837,3.148615385,0.0,3,2,2,2,2,1,0
838,0.0,0.0,3,3,2,7,3,1,1
839,0.0,0.0,3,1,1,1,10,1,0
841,0.0,0.0,3,2,2,7,2,1,0
842,0.0,0.0,3,2,2,2,2,1,1
843,0.0,0.0,3,4,2,1,1,1,0
845,3.691344828,0.0,3,1,4,1,8,2,0
846,0.0,0.0,3,1,1,3,2,1,0
847,0.0,0.0,3,3,2,1,13,1,1
848,15.32910159,0.0,3,2,2,3,2,1,0
849,0.0,0.0,3,1,1,1,3,1,0
851,0.0,0.0,3,3,2,4,2,1,0
852,0.0,0.0,3,1,1,2,1,1,1
853,11.1076505,0.0,3,2,2,1,2,1,0
856,0.0,0.0,3,4,1,3,1,1,0
857,8.497935484,0.0,3,3,2,4,2,1,1
858,25.188,0.0,3,1,2,1,8,2,0
859,0.0,0.0,3,2,2,1,8,1,1
860,0.0,0.0,3,1,1,1,2,2,0
862,0.0,0.0,3,1,1,1,10,1,0
864,0.0,0.0,3,3,2,1,1,1,0
865,0.0,0.0,3,2,2,1,2,1,0
866,0.0,0.0,3,2,2,9,3,2,1
867,0.0,0.0,3,1,1,6,10,1,0
868,0.0,0.0,3,2,2,8,3,1,0
872,0.0,0.0,3,3,2,3,1,1,0
873,0.0,0.0,3,3,2,2,2,1,1
874,0.0,0.0,3,3,2,4,2,1,1
875,0.0,0.0,3,4,1,1,1,1,0
876,8.708324324,0.0,3,2,2,3,13,1,1
877,21.22386735,0.0,3,2,2,1,1,1,0
878,17.538,0.0,3,2,4,1,8,2,1
879,0.0,0.0,3,2,2,3,1,1,0
880,0.0,0.0,3,2,2,4,1,1,0
881,0.0,0.0,3,2,2,1,1,1,0
883,0.0,0.0,3,7,1,1,2,2,1
884,9.930187005,0.0,3,2,2,6,2,1,0
885,0.0,0.0,3,3,2,7,1,1,0
886,0.0,0.0,3,2,2,4,1,1,0
889,0.0,0.0,3,1,1,2,1,1,0
890,0.0,0.0,3,2,2,1,2,1,0
891,0.0,0.0,3,2,2,6,1,1,0
892,0.0,0.0,3,2,2,1,1,1,0
893,0.0,0.0,3,1,2,6,1,1,0
894,8.224168543,0.0,3,2,4,3,2,1,1
897,0.0,0.0,3,3,2,3,11,1,0
898,0.0,0.0,3,2,2,2,1,1,0
900,0.0,0.0,3,1,2,2,1,1,0
901,43.79717364,0.0,3,2,2,1,1,1,0
902,0.0,0.0,3,4,1,1,3,1,0
903,63.588,0.0,3,1,1,1,2,2,1
905,3.31108,0.0,3,1,2,1,1,1,1
906,3.29868,0.0,3,2,2,1,2,1,0
908,0.0,0.0,3,2,5,8,3,1,1
909,0.0,0.0,3,2,4,1,10,1,0
910,0.0,0.0,3,3,2,8,8,2,0
911,0.0,0.0,3,3,2,7,1,1,1
914,0.0,0.0,3,1,1,2,2,1,1
915,0.0,0.0,3,1,1,6,2,1,1
917,0.0,0.0,3,2,2,4,6,1,1
920,0.0,0.0,3,2,4,2,1,1,0
921,0.0,0.0,3,1,2,3,10,1,0
922,0.0,0.0,3,3,2,2,1,1,0
923,0.0,0.0,3,1,1,1,2,2,1
925,0.0,0.0,3,2,2,9,1,1,0
926,0.0,0.0,3,1,1,1,3,1,0
927,0.0,0.0,3,2,2,7,2,1,0
928,0.0,0.0,3,1,1,1,3,1,0
930,0.0,0.0,3,2,2,1,10,1,0
931,2.304322581,0.0,3,2,2,1,1,1,0
932,0.0,0.0,3,2,2,2,2,2,0
933,0.0,0.0,3,2,2,1,10,1,0
935,0.0,0.0,3,1,2,1,2,1,1
937,0.0,0.0,3,2,2,1,8,2,0
939,33.53327578,0.0,3,2,6,4,10,1,0
940,0.0,0.0,3,4,2,1,2,1,0
942,0.0,0.0,3,1,1,7,2,1,1
943,0.0,0.0,3,2,2,6,1,1,0
947,0.0,0.0,3,2,2,1,1,1,0
950,0.0,0.0,3,2,2,1,1,1,0
952,0.0,0.0,3,2,2,3,1,1,0
953,0.0,0.0,3,2,2,2,10,1,0
954,35.8370931,0.0,3,1,1,4,10,1,0
955,62.16886364,0.0,3,3,2,6,2,1,0
956,0.0,0.0,3,3,2,3,3,1,0
957,0.0,0.0,3,1,1,1,1,1,1
958,0.0,0.0,3,2,2,2,3,1,0
959,0.0,0.0,3,4,2,2,10,1,0
961,0.0,0.0,3,3,2,1,3,2,0
962,0.0,0.0,3,3,2,1,2,1,1
963,0.0,0.0,3,2,2,4,3,1,0
966,0.0,0.0,3,3,2,7,1,1,0
968,0.0,0.0,3,1,1,1,1,1,1
970,0.0,0.0,3,1,1,1,9,2,0
972,0.0,0.0,3,1,1,7,2,1,0
974,0.0,0.0,3,2,2,1,1,1,0
975,0.0,0.0,3,1,1,1,2,1,0
977,0.0,0.0,3,2,2,1,2,1,0
979,13.46406308,0.0,3,2,2,3,8,1,0
983,28.39335492,0.0,3,2,2,3,1,1,0
984,0.0,0.0,3,3,2,2,3,2,1
985,0.0,0.0,3,2,5,1,3,1,0
987,0.0,0.0,3,1,1,3,1,1,1
988,0.0,0.0,3,3,2,7,6,1,0
990,0.0,0.0,3,2,2,2,2,1,1
991,0.0,0.0,3,2,4,4,2,1,1
992,0.0,0.0,3,3,2,2,3,1,0
994,0.0,0.0,3,1,1,1,2,1,0
996,0.0,0.0,3,2,2,1,1,1,0
997,0.0,0.0,3,2,2,3,1,1,0
998,0.0,0.0,3,2,2,1,1,1,0
999,0.0,0.0,3,3,2,1,1,1,0
1003,0.0,0.0,3,1,1,3,10,2,0
1004,0.0,0.0,3,2,2,7,11,1,0
1007,0.0,0.0,3,2,2,4,3,1,0
1008,0.0,0.0,3,2,2,1,1,1,0
1009,0.0,0.0,3,1,1,1,2,2,1
1010,0.0,0.0,3,3,2,4,3,1,1
1013,0.0,0.0,3,2,2,7,11,1,0
1014,0.0,0.0,3,3,2,1,10,1,0
1015,0.0,0.0,3,3,2,3,11,2,1
1016,0.0,0.0,3,2,2,1,1,1,0
1018,0.0,0.0,3,2,2,9,3,1,0
1019,0.0,0.0,3,2,2,1,8,2,1
1021,0.0,0.0,3,2,2,3,8,1,0
1023,0.0,0.0,3,1,1,1,1,1,0
1025,0.0,0.0,3,4,1,1,10,1,0
1026,6.626647741,0.0,3,2,2,3,3,1,0
1027,0.0,0.0,3,3,2,1,1,1,0
1028,0.0,0.0,3,2,2,7,1,1,0
1030,18.8649,0.0,3,1,1,2,10,1,0
1033,0.0,0.0,3,3,6,1,9,1,1
1034,0.0,0.0,3,2,2,1,1,1,0
1035,0.0,0.0,3,1,1,3,3,1,0
1036,0.0,0.0,3,3,2,2,2,1,0
1038,0.0,0.0,3,2,2,7,10,1,0
1039,0.0,0.0,3,2,2,7,1,1,0
1040,0.0,0.0,3,2,2,3,1,1,1
1041,0.0,0.0,3,1,1,1,3,1,1
1043,0.0,0.0,3,2,2,4,1,1,0
1045,0.0,0.0,3,2,4,1,3,1,0
1046,0.0,0.0,3,2,2,3,2,1,0
1047,0.0,0.0,3,3,2,5,1,1,0
1048,0.0,0.0,3,2,2,8,2,1,0
1049,35.10378279,0.0,3,2,7,2,2,1,1
1050,144.3934888,0.0,3,2,2,7,2,1,1
1051,0.0,0.0,3,3,2,1,10,1,0
1052,0.0,0.0,3,2,2,1,1,1,0
1053,0.0,0.0,3,2,2,1,2,1,1
1054,0.0,0.0,3,3,2,3,3,1,1
1055,0.0,0.0,3,2,2,7,10,1,0
1056,0.0,0.0,3,1,1,2,2,1,0
1057,0.0,0.0,3,1,1,1,1,1,0
1059,0.0,0.0,3,2,2,2,1,1,0
1060,0.0,0.0,3,2,4,4,1,1,0
1061,0.0,0.0,3,2,2,1,3,1,0
1062,0.0,0.0,3,3,2,6,2,1,1
1063,0.0,0.0,3,2,2,1,3,1,1
1064,0.0,0.0,3,2,2,4,1,1,0
1065,0.0,0.0,3,2,2,2,1,1,0
1066,0.0,0.0,3,2,2,6,2,1,0
1067,60.04549665,0.0,3,2,2,3,2,1,0
1068,0.0,0.0,3,2,2,1,6,1,0
1069,5.698642857,0.0,3,3,2,6,10,1,0
1070,0.0,0.0,3,1,1,3,3,1,0
1071,0.0,0.0,3,4,1,3,1,1,0
1072,0.0,0.0,3,1,1,1,3,2,1
1073,0.0,0.0,3,2,2,3,3,1,0
1075,0.0,0.0,3,2,2,4,1,1,0
1076,0.0,0.0,3,4,5,1,3,1,1
1077,0.0,0.0,3,2,4,1,1,1,0
1080,11.77367361,0.0,3,3,2,3,1,1,0
1081,0.0,0.0,3,2,2,4,10,1,0
1082,0.0,0.0,3,2,2,1,3,1,1
1084,0.0,0.0,3,1,1,3,3,1,0
1085,0.0,0.0,3,2,2,1,2,1,0
1086,0.0,0.0,3,2,2,2,1,1,1
1087,0.0,0.0,3,3,2,1,1,1,0
1090,0.0,0.0,3,2,5,5,1,1,0
1091,0.0,0.0,3,2,2,1,2,1,0
1092,21.92521348,0.0,3,2,6,6,1,1,0
1093,0.0,0.0,3,2,2,7,1,1,0
1095,0.0,0.0,3,2,2,1,11,2,0
1096,0.0,0.0,3,3,2,5,8,2,1
1098,0.0,0.0,3,1,1,6,1,1,0
1100,0.0,0.0,3,2,2,1,3,1,1
1101,0.0,0.0,3,3,2,4,3,1,0
1102,0.0,0.0,3,2,10,1,1,1,1
1105,37.41814196,0.0,3,3,2,3,2,2,1
1107,0.0,0.0,3,3,2,1,1,1,1
1108,0.0,0.0,3,1,1,2,1,1,0
1109,0.0,0.0,3,2,2,1,1,1,0
1110,0.0,0.0,3,2,2,6,2,1,0
1111,0.0,0.0,3,1,1,3,2,2,0
1112,0.0,0.0,3,2,2,1,2,1,0
1113,0.0,0.0,3,2,2,2,10,1,0
1114,0.0,0.0,3,2,2,1,3,1,0
1115,40.7932,0.0,3,3,2,7,2,1,1
1116,0.0,0.0,3,1,1,1,1,1,0
1117,0.0,0.0,3,3,2,3,10,1,0
1118,0.0,0.0,3,1,2,9,2,1,0
1119,0.0,0.0,3,2,2,1,1,1,0
1120,0.0,0.0,3,2,5,1,3,1,0
1122,0.0,0.0,3,2,2,1,10,2,0
1123,0.0,0.0,3,2,2,1,1,1,0
1124,0.0,0.0,3,2,2,3,1,1,0
1125,0.0,0.0,3,1,1,4,2,2,0
1126,0.0,0.0,3,3,2,1,2,1,0
1128,0.0,0.0,3,1,1,6,1,1,0
1129,0.0,0.0,3,2,2,6,10,1,0
1130,0.0,0.0,3,1,1,3,2,1,0
1131,14.68324522,0.0,3,2,5,1,2,1,0
1132,0.0,0.0,3,1,1,1,2,1,0
1134,0.0,0.0,3,2,2,1,2,1,0
1135,0.0,0.0,3,3,2,1,1,1,0
1136,0.0,0.0,3,2,2,1,2,1,0
1137,0.0,0.0,3,3,2,4,1,1,0
1138,0.0,0.0,3,2,4,2,6,1,0
1139,0.0,0.0,3,1,1,1,3,1,0
1141,0.0,0.0,3,3,2,1,8,2,1
1142,0.0,0.0,3,2,6,1,1,1,0
1143,0.0,0.0,3,1,1,3,1,1,0
1144,12.3578472,0.0,3,2,5,3,6,1,0
1146,0.0,0.0,3,2,2,8,13,1,0
1147,0.0,0.0,3,2,2,8,1,1,0
1149,0.0,0.0,3,2,5,1,1,1,0
1150,0.0,0.0,3,2,2,5,1,1,1
1151,0.0,0.0,3,1,2,6,3,1,0
1152,0.0,0.0,3,1,1,1,9,1,1
1153,0.0,0.0,3,2,2,1,1,1,1
1154,0.0,0.0,3,1,1,1,9,1,1
1155,0.0,0.0,3,3,3,1,1,1,0
1156,0.0,0.0,3,1,1,2,1,1,0
1158,0.0,0.0,3,1,1,6,3,1,1
1159,0.0,0.0,3,2,2,3,10,1,0
1160,0.0,0.0,3,1,1,9,9,1,1
1161,13.28355556,0.0,3,3,2,4,2,1,0
1162,0.0,0.0,3,1,1,1,1,1,0
1165,0.0,0.0,3,4,1,3,3,1,0
1166,0.0,0.0,3,1,1,3,2,2,0
1167,0.0,0.0,3,2,2,1,10,1,0
1168,0.0,0.0,3,2,4,1,10,1,0
1170,0.0,0.0,3,3,2,1,1,1,0
1171,33.47777322,0.0,3,2,4,7,2,1,0
1172,0.0,0.0,3,1,1,1,10,1,0
1173,0.0,0.0,3,4,1,1,2,2,1
1174,0.0,0.0,3,2,2,1,2,1,0
1178,0.0,0.0,3,2,2,3,2,1,0
1181,0.0,0.0,3,3,2,2,1,1,0
1182,19.95572297,0.0,3,1,2,8,8,2,0
1183,10.8692605,0.0,3,1,1,7,1,1,1
1184,0.0,0.0,3,1,2,1,2,1,1
1185,10.37042373,0.0,3,2,2,1,1,1,0
1186,0.0,0.0,3,1,1,6,2,2,1
1187,0.0,0.0,3,1,1,1,1,1,0
1188,0.120699914,0.0,3,2,2,1,8,1,0
1189,0.0,0.0,3,3,2,1,6,1,1
1190,0.0,0.0,3,3,2,7,8,1,0
1191,0.0,0.0,3,3,2,2,2,1,0
1193,0.0,0.0,3,2,2,9,2,1,0
1195,41.35007203,0.0,3,1,1,1,2,2,0
1196,0.0,0.0,3,4,1,1,2,1,0
1197,0.0,0.0,3,2,2,1,1,1,1
1198,0.0,0.0,3,2,4,6,8,1,0
1200,0.0,0.0,3,2,2,4,8,1,0
1203,0.0,0.0,3,2,2,1,1,1,0
1204,0.0,0.0,3,3,2,6,1,1,0
1206,0.0,0.0,3,4,1,4,3,1,0
1207,0.0,0.0,3,2,2,1,2,1,0
1208,0.0,0.0,3,2,2,3,2,2,0
1210,0.0,0.0,3,3,2,3,3,1,1
1212,0.0,0.0,3,1,1,1,2,1,0
1213,0.0,0.0,3,3,2,3,1,1,0
1214,0.0,0.0,3,1,1,1,3,1,0
1215,0.0,0.0,3,1,1,1,3,1,0
1216,0.0,0.0,3,2,4,1,7,1,0
1218,0.0,0.0,3,2,2,1,10,2,0
1220,0.0,0.0,3,2,2,9,2,1,0
1221,0.0,0.0,3,2,2,3,2,1,1
1222,0.0,0.0,3,2,2,6,3,1,1
1223,0.0,0.0,3,2,2,3,2,1,0
1224,0.0,0.0,3,2,2,2,2,2,1
1226,0.0,0.0,3,2,2,3,2,1,0
1227,0.0,0.0,3,2,2,7,1,1,0
1228,0.0,0.0,3,3,2,1,2,1,0
1229,0.0,0.0,3,2,4,7,1,1,0
1230,0.0,0.0,3,1,1,6,3,1,0
1231,5.150663602,0.0,3,1,1,7,2,1,0
1232,0.0,0.0,3,1,1,4,1,1,1
1233,20.32388105,0.0,3,2,6,1,8,1,1
1234,0.0,0.0,3,1,1,1,3,1,1
1235,0.0,0.0,3,2,4,1,1,1,1
1236,0.0,0.0,3,3,2,3,2,1,0
1239,0.0,0.0,3,3,2,1,1,1,0
1240,0.0,0.0,3,2,4,5,1,1,0
1241,0.0,0.0,3,3,2,6,2,1,0
1242,0.0,0.0,3,3,2,1,3,1,0
1243,0.0,0.0,3,1,1,1,3,1,0
1244,0.0,0.0,3,1,1,3,3,1,1
1245,0.0,0.0,3,2,6,1,1,1,0
1246,0.0,0.0,3,2,2,6,1,1,0
1248,0.0,0.0,3,2,2,2,3,1,0
1250,0.0,0.0,3,2,2,1,1,1,0
1255,0.0,0.0,3,1,1,7,9,1,1
1256,0.0,0.0,3,2,10,6,10,1,0
1258,0.0,0.0,3,2,2,1,2,1,0
1260,0.0,0.0,3,2,2,3,1,1,0
1261,0.0,0.0,3,3,2,1,1,1,0
1262,16.33942857,0.0,3,3,2,1,1,1,0
1264,0.0,0.0,3,3,2,1,1,1,0
1265,0.0,0.0,3,1,1,4,1,1,0
1266,0.0,0.0,3,3,2,3,1,1,0
1271,0.0,0.0,3,2,4,3,1,1,0
1273,0.0,0.0,3,2,2,3,2,2,0
1277,10.78136364,0.0,3,1,1,2,3,1,0
1278,0.0,0.0,3,2,4,6,1,1,1
1279,0.0,0.0,3,1,1,1,1,1,1
1280,0.0,0.0,3,2,2,3,2,2,1
1282,0.0,0.0,3,2,4,1,1,1,0
1283,8.567426866,0.0,3,2,4,2,2,1,1
1284,0.0,0.0,3,2,2,4,3,2,0
1285,0.0,0.0,3,1,1,1,1,1,0
1286,0.0,0.0,3,2,4,7,10,1,0
1287,0.0,0.0,3,2,2,1,3,1,1
1288,0.0,0.0,3,2,2,7,1,1,0
1289,0.0,0.0,3,3,2,7,3,1,0
1290,0.0,0.0,3,4,1,3,2,1,0
1292,0.0,0.0,3,2,2,6,1,1,0
1293,0.0,0.0,3,2,2,7,1,1,0
1296,0.0,0.0,3,3,2,3,10,1,0
1298,53.25533333,0.0,3,1,1,1,2,1,1
1299,0.0,0.0,3,2,2,6,1,1,0
1300,0.0,0.0,3,2,2,1,1,1,0
1302,0.0,0.0,3,2,2,5,2,1,1
1303,0.0,0.0,3,2,5,1,2,2,0
1304,29.24325,0.0,3,2,10,3,1,1,0
1306,0.0,0.0,3,2,2,1,1,1,0
1307,0.0,0.0,3,3,2,3,3,1,0
1309,0.0,0.0,3,3,2,1,1,1,0
1310,0.0,0.0,3,2,2,8,1,1,1
1311,0.0,0.0,3,2,2,3,2,2,0
1313,0.0,0.0,3,2,2,8,2,1,0
1314,0.0,0.0,3,4,2,4,8,1,0
1315,33.41,0.0,3,2,2,1,6,1,0
1316,32.578313,0.0,3,3,3,1,10,1,0
1320,0.0,0.0,3,3,2,7,1,1,0
1323,16.94643793,0.0,3,2,2,3,8,1,0
1324,0.0,0.0,3,2,2,5,3,1,1
1325,0.0,0.0,3,1,1,3,3,1,0
1326,0.0,0.0,3,2,6,1,2,1,0
1327,0.0,0.0,3,4,1,2,3,1,1
1328,28.05094335,0.0,3,2,4,1,8,2,0
1329,0.0,0.0,3,1,1,1,2,1,0
1331,0.0,0.0,3,1,1,9,3,1,0
1332,0.0,0.0,3,1,1,1,3,1,1
1333,92.4822063,0.0,3,2,2,7,2,1,0
1334,0.0,0.0,3,2,2,1,2,1,0
1337,0.0,0.0,3,1,1,1,2,1,0
1340,0.0,0.0,3,2,2,2,10,1,1
1341,0.0,0.0,3,2,4,3,1,1,0
1342,0.0,0.0,3,2,4,1,10,1,0
1344,0.0,0.0,3,1,1,1,3,1,1
1345,0.0,0.0,3,3,2,3,3,1,1
1348,0.0,0.0,3,2,2,2,1,1,0
1349,4.289292857,0.0,3,3,2,1,6,1,0
1350,0.0,0.0,3,2,2,6,1,1,0
1351,0.0,0.0,3,3,2,1,2,1,1
1352,0.0,0.0,3,1,1,8,3,1,0
1353,23.83323089,0.0,3,4,2,1,2,1,1
1354,0.0,0.0,3,2,2,3,2,2,0
1356,0.0,0.0,3,1,1,1,1,1,0
1357,0.0,0.0,3,1,1,1,2,2,1
1360,0.0,0.0,3,2,2,1,1,1,0
1362,78.34560177,0.0,3,2,2,1,8,1,0
1363,0.0,0.0,3,1,2,1,1,1,0
1364,0.0,0.0,3,3,2,1,3,1,0
1365,0.0,0.0,3,2,2,1,1,1,0
1366,0.0,0.0,3,1,1,8,1,1,0
1367,0.0,0.0,3,2,2,1,1,1,0
1368,6.506831398,0.0,3,1,1,2,2,1,0
1369,0.0,0.0,3,1,1,1,3,1,1
1370,0.0,0.0,3,3,2,3,1,1,0
1371,0.0,0.0,3,1,1,6,1,1,0
1372,2.179730769,0.0,3,4,2,2,11,1,1
1375,0.0,0.0,3,2,2,1,3,1,0
1376,0.0,0.0,3,2,5,4,2,1,1
1377,0.0,0.0,3,3,2,4,2,1,1
1378,0.0,0.0,3,2,2,7,2,1,0
1379,15.30003763,0.0,3,1,1,4,3,1,1
1381,0.0,0.0,3,1,1,4,1,1,0
1382,0.0,0.0,3,2,2,8,1,1,0
1383,0.0,0.0,3,2,2,4,1,1,0
1384,0.0,0.0,3,2,2,5,6,1,0
1385,0.0,0.0,3,2,2,3,1,1,0
1386,0.0,0.0,3,3,2,4,3,1,1
1387,0.0,0.0,3,2,2,7,2,2,1
1388,62.34813701,0.0,3,4,1,1,2,1,0
1389,0.0,0.0,3,3,2,3,1,1,1
1390,0.0,0.0,3,2,2,1,1,1,0
1391,0.0,0.0,3,1,1,1,2,1,0
1392,0.0,0.0,3,2,2,1,1,1,0
1393,0.0,0.0,3,3,2,2,8,2,1
1394,0.0,0.0,3,2,2,1,1,1,0
1395,0.0,0.0,3,3,2,1,10,1,1
1399,0.0,0.0,3,2,2,1,1,1,0
1400,0.0,0.0,3,3,2,6,1,1,0
1401,0.0,0.0,3,3,2,1,2,2,1
1402,0.0,0.0,3,3,3,3,1,1,0
1403,0.0,0.0,3,1,1,1,9,2,1
1405,0.0,0.0,3,2,2,3,2,2,0
1407,0.0,0.0,3,1,1,1,2,1,0
1409,0.0,0.0,3,3,2,1,1,1,1
1411,0.0,0.0,3,2,2,4,1,1,0
1412,0.0,0.0,3,2,4,3,1,1,0
1413,60.29018448,0.0,3,2,5,3,1,1,0
1414,0.0,0.0,3,3,2,1,13,1,0
1416,0.0,0.0,3,2,2,1,1,1,0
1418,0.0,0.0,3,3,3,1,10,1,0
1419,0.0,0.0,3,2,4,2,1,1,0
1420,0.0,0.0,3,3,2,3,2,1,0
1423,64.6,0.0,3,1,1,7,8,1,0
1424,20.26155684,0.0,3,2,4,2,2,2,0
1425,0.0,0.0,3,1,1,1,3,2,1
1426,0.0,0.0,3,2,4,1,3,1,1
1427,0.0,0.0,3,3,2,6,1,1,1
1428,10.23187302,0.0,3,2,2,3,6,1,0
1430,0.0,0.0,3,2,5,2,3,1,0
1431,0.0,0.0,3,3,2,6,3,1,0
1432,74.088,0.0,3,1,1,1,2,2,0
1433,0.0,0.0,3,2,2,2,2,2,0
1434,0.0,0.0,3,2,2,1,1,1,0
1435,22.88908649,0.0,3,1,1,1,2,2,1
1438,0.0,0.0,3,2,2,1,1,1,0
1439,0.0,0.0,3,2,4,4,1,1,0
1440,0.0,0.0,3,1,1,3,1,1,0
1441,0.0,0.0,3,2,4,3,10,1,0
1444,0.0,0.0,3,2,2,3,1,1,0
1446,0.0,0.0,3,2,4,1,2,1,0
1447,0.0,0.0,3,2,2,9,6,1,0
1448,14.322,0.0,3,2,2,6,2,1,0
1449,10.93482456,0.0,3,2,2,2,2,1,0
1450,0.0,0.0,3,2,2,2,1,1,0
1451,0.0,0.0,3,1,1,6,3,1,0
1452,0.0,0.0,3,3,2,4,1,1,0
1454,0.0,0.0,3,1,2,9,1,1,0
1455,0.0,0.0,3,1,1,1,1,1,1
1457,0.0,0.0,3,3,2,1,1,1,0
1458,9.543060317,0.0,3,2,2,3,8,1,0
1459,0.0,0.0,3,2,2,7,3,1,1
1460,0.0,0.0,3,2,5,2,1,1,0
1462,0.0,0.0,3,3,2,4,1,1,1
1466,13.10326241,0.0,3,2,2,6,1,1,0
1467,0.0,0.0,3,2,7,7,1,1,0
1468,0.0,0.0,3,1,1,1,10,1,0
1469,0.0,0.0,3,2,2,3,6,1,0
1473,0.0,0.0,3,2,2,1,1,1,1
1474,0.0,0.0,3,1,1,6,1,1,1
1475,0.0,0.0,3,2,2,3,1,1,0
1476,0.0,0.0,3,1,1,2,3,1,0
1478,0.0,0.0,3,2,2,7,1,1,0
1479,15.03328131,0.0,3,2,5,6,1,1,0
1480,0.0,0.0,3,3,2,1,3,1,1
1482,0.0,0.0,3,2,2,3,2,1,0
1483,0.0,0.0,3,3,2,3,1,1,0
1484,11.45469444,0.0,3,1,1,1,3,1,0
1485,0.0,0.0,3,2,2,3,2,1,0
1486,0.0,0.0,3,2,2,1,13,1,0
1487,39.03580426,0.0,3,2,4,1,2,1,0
1488,0.0,0.0,3,2,2,1,1,1,0
1489,0.0,0.0,3,1,1,1,2,1,0
1490,14.89210837,0.0,3,2,2,7,2,1,0
1492,0.0,0.0,3,2,2,7,2,1,0
1493,0.0,0.0,3,2,2,1,2,1,0
1494,0.0,0.0,3,3,2,7,1,1,0
1495,0.0,0.0,3,3,2,3,3,1,1
1496,0.0,0.0,3,2,5,6,2,1,0
1498,0.0,0.0,3,2,2,7,1,1,1
1500,0.0,0.0,3,2,4,1,6,1,0
1501,0.0,0.0,3,2,2,3,1,1,0
1502,0.0,0.0,3,3,2,8,1,1,0
1503,0.0,0.0,3,2,2,7,2,1,0
1504,0.0,0.0,3,2,2,6,8,1,0
1505,0.0,0.0,3,1,1,2,10,1,0
1506,0.0,0.0,3,2,2,3,1,1,0
1507,0.0,0.0,3,1,1,9,1,1,0
1508,33.32796813,0.0,3,2,2,3,1,1,0
1509,0.0,0.0,3,2,2,5,2,1,0
1512,19.3654955,0.0,3,2,2,1,2,1,0
1513,0.0,0.0,3,2,5,8,1,1,1
1514,0.0,0.0,3,2,2,1,13,1,0
1515,0.0,0.0,3,1,1,1,3,1,1
1516,8.631719512,0.0,3,2,5,2,7,1,0
1517,0.0,0.0,3,2,5,1,2,1,0
1518,0.0,0.0,3,3,2,1,3,1,0
1521,0.0,0.0,3,1,2,8,2,1,1
1522,0.0,0.0,3,3,2,1,10,1,0
1523,0.0,0.0,3,3,2,1,3,1,0
1524,0.0,0.0,3,4,2,1,13,1,0
1525,0.0,0.0,3,2,2,6,1,1,0
1526,0.0,0.0,3,3,2,1,2,1,0
1527,0.0,0.0,3,2,2,7,1,1,0
1529,3.810575284,0.0,3,2,2,7,10,1,0
1531,0.0,0.0,3,2,2,6,3,1,0
1533,0.0,0.0,3,3,2,3,1,1,0
1534,0.0,0.0,3,2,2,1,1,1,0
1535,0.0,0.0,3,2,5,1,3,1,0
1536,0.0,0.0,3,1,1,1,3,1,0
