id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
424,4,74.0,2,629.0,149,5042.458059,0.003870968,0.007285123,1
425,0,0.0,0,0.0,5,288.5,0.0,0.0125,0
426,0,0.0,0,0.0,2,0.0,0.2,0.2,0
427,0,0.0,0,0.0,6,192.0,0.0,0.04,0
428,0,0.0,0,0.0,27,954.6666667,0.0,0.003846154,0
429,0,0.0,0,0.0,1,0.0,0.2,0.2,0
430,2,74.0,0,0.0,13,429.0,0.013333333,0.040444444,0
431,0,0.0,0,0.0,41,1546.5,0.0,0.008333333,0
432,2,45.0,0,0.0,9,96.46666667,0.0,0.018181818,0
433,2,112.0,0,0.0,9,198.8333333,0.0,0.006060606,0
434,0,0.0,0,0.0,8,181.0,0.075,0.1,0
435,2,37.0,0,0.0,15,208.5,0.0,0.011764706,0
436,0,0.0,0,0.0,21,517.4238095,0.019047619,0.025,0
437,0,0.0,0,0.0,12,358.0666667,0.0,0.025,0
438,1,5.5,0,0.0,22,339.25,0.0,0.026984127,0
439,3,50.0,0,0.0,13,796.0,0.0,0.013333333,0
440,0,0.0,0,0.0,31,1759.416667,0.0,0.002903226,0
441,2,26.0,0,0.0,19,3277.0,0.015789474,0.037894737,0
442,0,0.0,0,0.0,13,265.1666667,0.0,0.046153846,0
443,5,113.5,0,0.0,13,437.2,0.0,0.002222222,0
444,0,0.0,0,0.0,6,92.0,0.0,0.066666667,0
445,3,279.0,0,0.0,0,0.0,0.0,0.05,0
446,3,228.0,1,267.5,23,1266.267677,0.002197802,0.037765568,0
447,3,55.0,2,4.0,2,19.0,0.0,0.033333333,0
448,6,112.5,0,0.0,47,1882.113409,0.004,0.019314286,0
449,1,17.0,0,0.0,12,616.4,0.0,0.018181818,0
450,0,0.0,0,0.0,5,155.0,0.04,0.053333333,0
451,0,0.0,0,0.0,11,814.5,0.0,0.01,0
452,0,0.0,0,0.0,21,460.4166667,0.019047619,0.036507937,0
453,0,0.0,0,0.0,5,819.5,0.0,0.036,0
454,1,8.5,0,0.0,30,659.2,0.0,0.006451613,0
455,0,0.0,0,0.0,5,427.0,0.0,0.04,0
456,0,0.0,0,0.0,1,0.0,0.2,0.2,0
457,0,0.0,0,0.0,17,766.5,0.0,0.0125,1
458,0,0.0,0,0.0,1,0.0,0.2,0.2,0
459,0,0.0,0,0.0,14,2425.0,0.0,0.007142857,0
460,7,319.5,0,0.0,11,416.5,0.0,0.007142857,0
461,0,0.0,0,0.0,15,638.6428571,0.003571429,0.053571429,0
462,0,0.0,1,132.0,8,445.0,0.0,0.014285714,0
463,0,0.0,0,0.0,4,81.0,0.0,0.025,0
464,0,0.0,0,0.0,20,1985.0,0.03,0.055,0
465,5,97.5,0,0.0,24,758.1444444,0.04,0.059846154,0
466,7,182.0833333,0,0.0,15,310.9,0.0,0.01,0
467,3,97.0,0,0.0,15,482.0,0.0125,0.025,0
468,0,0.0,0,0.0,2,0.0,0.2,0.2,0
469,3,34.83333333,0,0.0,30,709.8333333,0.026666667,0.046666667,0
470,0,0.0,3,57.0,31,4547.166667,0.012903226,0.039247312,0
471,0,0.0,0,0.0,9,1040.0,0.077777778,0.116666667,0
472,0,0.0,0,0.0,3,223.0,0.066666667,0.133333333,0
473,0,0.0,2,14.0,11,687.5,0.020512821,0.035897436,0
474,0,0.0,0,0.0,30,632.5833333,0.0,0.021666667,0
475,1,77.0,0,0.0,9,312.0,0.0,0.044444444,0
476,3,107.0,0,0.0,45,2502.966667,0.0,0.008510638,0
477,10,614.1666667,0,0.0,47,3608.9,0.0,0.019871795,0
478,13,315.9666667,1,0.0,15,406.575,0.019047619,0.032380952,0
479,0,0.0,0,0.0,1,0.0,0.2,0.2,0
480,1,0.0,0,0.0,39,2487.5,0.017105263,0.047105263,0
481,0,0.0,0,0.0,15,212.8,0.019047619,0.042857143,0
482,2,11.0,0,0.0,20,510.0,0.013636364,0.034848485,0
483,0,0.0,0,0.0,1,0.0,0.2,0.2,0
484,2,47.66666667,0,0.0,5,72.33333333,0.0,0.014285714,0
485,0,0.0,0,0.0,13,96.5,0.030769231,0.076923077,0
486,0,0.0,0,0.0,8,267.0,0.0,0.05,0
487,0,0.0,0,0.0,8,481.1666667,0.0,0.025,0
488,0,0.0,0,0.0,4,2528.0,0.0,0.066666667,0
489,2,30.0,1,148.5,24,1530.194444,0.007407407,0.014814815,0
490,0,0.0,0,0.0,7,289.5,0.0,0.014285714,0
491,0,0.0,0,0.0,1,10.0,0.0,0.1,0
492,0,0.0,0,0.0,16,676.75,0.014285714,0.035714286,0
493,0,0.0,0,0.0,4,36.0,0.05,0.1,0
494,2,25.0,0,0.0,6,65.0,0.0,0.025,0
495,0,0.0,0,0.0,16,630.75,0.0,0.04047619,0
496,8,359.0,2,954.0,14,336.5,0.0,0.005555556,0
497,0,0.0,0,0.0,5,77.0,0.0,0.04,0
498,5,59.0,0,0.0,3,44.66666667,0.0,0.025,0
499,4,1347.75,0,0.0,22,3410.875,0.019871795,0.09,0
500,0,0.0,0,0.0,10,322.5,0.04,0.07,0
501,0,0.0,0,0.0,11,919.0,0.0,0.027272727,0
502,18,280.95,6,762.5,79,2096.911364,0.003333333,0.014008551,0
503,4,100.3,0,0.0,66,2868.133333,0.011428571,0.01725974,1
504,1,23.0,0,0.0,27,1058.893939,0.0,0.010493827,0
505,6,53.38095238,0,0.0,5,54.38095238,0.0,0.003571429,0
506,2,8.0,0,0.0,11,543.5,0.007692308,0.038461538,0
507,0,0.0,0,0.0,29,1089.0,0.006896552,0.013793103,0
508,1,0.0,1,60.0,43,1131.808333,0.028787879,0.047348485,0
509,0,0.0,0,0.0,7,314.5,0.033333333,0.066666667,0
510,14,416.3928571,6,449.3333333,258,11301.20416,0.0,0.00742538,1
511,6,573.5,1,0.0,33,1946.942857,0.005882353,0.020602653,0
512,0,0.0,0,0.0,1,0.0,0.2,0.2,0
513,6,465.8333333,2,71.0,26,1558.0,0.006666667,0.013333333,0
514,0,0.0,1,212.5,21,1198.75,0.0,0.003174603,0
515,0,0.0,0,0.0,1,0.0,0.2,0.2,0
516,0,0.0,0,0.0,17,927.1666667,0.0,0.014705882,0
517,9,97.64285714,0,0.0,37,584.5958874,0.005128205,0.013043478,0
518,0,0.0,0,0.0,4,135.5,0.0,0.066666667,0
519,3,148.0,0,0.0,8,292.5,0.0,0.027272727,0
520,0,0.0,0,0.0,2,68.5,0.0,0.033333333,0
521,3,58.0,0,0.0,23,364.1666667,0.004,0.02,0
522,0,0.0,0,0.0,26,694.3,0.023076923,0.036410256,0
523,1,3.0,0,0.0,3,236.0,0.0,0.025,0
524,4,97.61111111,0,0.0,24,1128.468254,0.038461538,0.058577534,0
525,4,57.0,0,0.0,5,81.0,0.0,0.025,0
526,2,34.0,0,0.0,21,521.5,0.018181818,0.021212121,0
527,0,0.0,0,0.0,7,496.75,0.0,0.011111111,0
528,0,0.0,0,0.0,9,104.8333333,0.022222222,0.072222222,0
529,1,7.0,0,0.0,4,45.0,0.0,0.0125,0
530,2,37.5,0,0.0,2,492.5,0.0,0.05,0
531,1,3.0,0,0.0,40,624.75,0.0,0.014634146,0
532,0,0.0,0,0.0,1,0.0,0.2,0.2,0
533,0,0.0,0,0.0,6,116.5,0.0,0.066666667,0
534,0,0.0,0,0.0,8,144.0,0.025,0.045833333,0
535,2,22.5,0,0.0,28,686.3222222,0.0,0.001190476,0
536,0,0.0,1,1411.0,1,1411.0,0.0,0.1,0
537,0,0.0,0,0.0,7,126.0,0.028571429,0.057142857,0
538,0,0.0,0,0.0,6,185.0,0.0,0.1,0
539,0,0.0,0,0.0,6,218.0,0.0,0.066666667,0
540,0,0.0,0,0.0,1,0.0,0.2,0.2,0
541,0,0.0,0,0.0,30,484.672619,0.0,0.018965517,0
542,0,0.0,0,0.0,19,439.8333333,0.005555556,0.003703704,0
543,2,38.0,0,0.0,21,733.7,0.0,0.014035088,0
544,6,77.0,3,447.0,34,1469.702381,0.0,0.02398374,0
545,2,58.5,2,125.0,16,485.8333333,0.0,0.002222222,0
546,0,0.0,0,0.0,3,19.0,0.0,0.066666667,0
547,6,99.33333333,1,28.5,5,345.5,0.0,0.011111111,0
548,3,117.0,0,0.0,20,543.8,0.00952381,0.019047619,0
549,0,0.0,0,0.0,3,48.0,0.0,0.066666667,0
550,2,16.66666667,0,0.0,22,343.3690476,0.001298701,0.039924242,0
551,0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0
552,12,81.5,0,0.0,61,2202.579167,0.005797101,0.017153855,0
553,0,0.0,0,0.0,11,299.5,0.036363636,0.072727273,0
554,0,0.0,0,0.0,1,0.0,0.2,0.2,0
555,0,0.0,1,90.0,11,1056.5,0.018181818,0.054545455,0
556,4,34.0,0,0.0,46,627.3083333,0.0,0.004166667,0
557,4,38.5,0,0.0,33,583.8333333,0.002631579,0.007894737,0
558,0,0.0,0,0.0,7,221.5,0.0,0.028571429,0
559,0,0.0,0,0.0,44,441.7916667,0.004545455,0.018181818,0
560,7,156.25,0,0.0,37,1037.355013,0.0,0.0165,0
561,3,15.0,0,0.0,11,246.0,0.018181818,0.054545455,0
562,0,0.0,0,0.0,3,10.0,0.0,0.066666667,0
563,0,0.0,2,18.0,1,46.0,0.0,0.066666667,0
564,0,0.0,0,0.0,80,801.802381,0.0,0.0035,0
565,1,19.0,0,0.0,40,1361.166667,0.005,0.0225,0
566,0,0.0,0,0.0,5,53.0,0.04,0.08,0
567,1,7.0,0,0.0,17,2648.5,0.0125,0.03125,0
568,0,0.0,0,0.0,3,27.0,0.066666667,0.133333333,0
569,0,0.0,0,0.0,13,255.0,0.0,0.015384615,0
570,0,0.0,0,0.0,2,221.5,0.0,0.05,0
571,0,0.0,0,0.0,7,225.0,0.028571429,0.085714286,0
572,0,0.0,0,0.0,7,125.0,0.0,0.028571429,0
573,0,0.0,0,0.0,12,323.0,0.033333333,0.066666667,0
574,5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0
575,12,311.4090909,0,0.0,96,4233.4807,0.006635802,0.027174712,0
576,0,0.0,0,0.0,5,116.0,0.0,0.04,0
577,0,0.0,0,0.0,2,0.0,0.2,0.2,0
578,3,14.0,0,0.0,27,1585.666667,0.026666667,0.058333333,0
579,6,145.0,0,0.0,13,644.0,0.0,0.013333333,0
580,0,0.0,0,0.0,5,488.5,0.032727273,0.033846154,0
581,0,0.0,1,15.0,25,1235.65,0.041666667,0.05327381,0
582,1,43.0,0,0.0,37,1505.166667,0.0,0.005263158,0
583,0,0.0,0,0.0,7,495.0,0.0,0.00952381,0
584,4,84.0,0,0.0,21,270.0,0.0,0.002380952,0
585,0,0.0,0,0.0,2,0.0,0.2,0.2,0
586,4,120.0,0,0.0,13,293.0,0.0,0.014285714,0
587,0,0.0,1,0.0,51,2122.656061,0.0,0.007051282,1
588,0,0.0,0,0.0,35,1231.160256,0.005714286,0.023619048,0
589,0,0.0,0,0.0,1,0.0,0.2,0.2,0
590,0,0.0,0,0.0,17,341.6666667,0.011764706,0.041176471,0
591,0,0.0,0,0.0,1,0.0,0.2,0.2,0
592,0,0.0,0,0.0,21,1686.333333,0.0,0.030952381,0
593,5,263.0,0,0.0,3,212.0,0.0,0.028571429,0
594,1,0.0,0,0.0,34,2161.979365,0.00625,0.020233586,0
595,9,72.94444444,2,125.0952381,17,318.0730159,0.008695652,0.035397453,0
596,0,0.0,0,0.0,1,13.0,0.0,0.1,0
597,0,0.0,0,0.0,30,390.6666667,0.006666667,0.056666667,0
598,0,0.0,0,0.0,11,253.0,0.0,0.027272727,0
599,1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0
600,6,87.33333333,0,0.0,62,1470.853037,0.0,0.009683372,0
601,6,99.60588235,0,0.0,83,2585.61835,0.0,0.00761877,1
602,3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0
603,3,68.0,1,103.0,10,808.5,0.0,0.015384615,1
604,0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0
605,0,0.0,0,0.0,4,505.0,0.0,0.05,0
606,3,68.5,0,0.0,37,1121.205556,0.005405405,0.00113798,0
607,1,135.0,0,0.0,2,141.0,0.0,0.066666667,0
608,0,0.0,0,0.0,3,234.0,0.0,0.033333333,0
609,1,34.0,0,0.0,7,179.0,0.0,0.028571429,1
610,6,176.25,12,404.0,41,2720.671429,0.012962963,0.033262108,1
611,16,315.1449864,6,147.8666667,173,6255.017866,0.002531328,0.010737154,0
612,6,523.2142857,2,263.0,48,2309.732468,0.003846154,0.014903846,1
613,4,76.0,0,0.0,39,1936.55,0.004761905,0.023809524,0
614,3,118.6666667,0,0.0,17,694.0,0.003703704,0.008333333,1
615,0,0.0,0,0.0,11,125.0,0.018181818,0.081818182,0
616,8,174.5,0,0.0,10,195.5,0.0,0.006060606,0
617,1,40.0,0,0.0,27,1400.5,0.0,0.007142857,0
618,8,201.1666667,3,41.0,18,914.1666667,0.0,0.0125,0
619,13,374.875,1,53.0,88,5958.071931,0.002105263,0.00954386,0
620,4,56.0,0,0.0,31,270.4916667,0.0,0.00234375,0
621,3,92.83333333,0,0.0,24,463.8166667,0.002666667,0.015333333,1
622,0,0.0,0,0.0,16,371.5,0.0125,0.025,0
623,0,0.0,0,0.0,6,13.0,0.133333333,0.166666667,0
624,1,4.0,3,148.5,5,185.8333333,0.0,0.01875,0
625,2,102.0,0,0.0,16,502.8333333,0.0,0.004444444,0
626,0,0.0,0,0.0,3,1016.5,0.066666667,0.066666667,0
627,1,11.0,0,0.0,16,253.0,0.0,0.023529412,0
628,0,0.0,1,126.0,17,887.0666667,0.0125,0.0296875,0
629,0,0.0,0,0.0,58,3200.366667,0.003448276,0.027586207,0
630,3,187.0,2,41.0,48,1769.697383,0.000606061,0.011616162,0
631,0,0.0,0,0.0,14,1037.5,0.014285714,0.047619048,0
632,4,185.0,0,0.0,40,1694.75,0.020512821,0.031196581,0
633,0,0.0,0,0.0,37,1643.435516,0.005555556,0.032271242,1
634,0,0.0,0,0.0,7,383.5,0.0,0.023809524,0
635,8,166.2,5,371.0,23,626.2213675,0.004444444,0.008888889,0
636,0,0.0,0,0.0,4,34.0,0.1,0.125,0
637,0,0.0,0,0.0,27,1070.461905,0.0,0.007407407,1
638,0,0.0,0,0.0,1,0.0,0.2,0.2,0
639,2,84.0,0,0.0,3,195.0,0.0,0.02,0
640,3,86.0,0,0.0,22,1187.833333,0.009090909,0.027272727,0
641,17,754.1095238,2,77.0,31,1021.619336,0.004545455,0.026479076,1
642,3,24.0,0,0.0,6,58.0,0.0,0.028571429,0
643,0,0.0,0,0.0,18,771.0833333,0.055555556,0.071428571,0
644,8,17.34848485,0,0.0,19,291.2589744,0.0,0.043589744,0
645,0,0.0,0,0.0,15,695.4,0.014285714,0.028571429,0
646,2,15.0,0,0.0,3,21.0,0.0,0.05,0
647,0,0.0,0,0.0,45,1594.283333,0.0,0.015227273,1
648,3,36.0,1,395.0,12,343.5833333,0.0,0.014285714,0
649,2,34.0,0,0.0,81,2241.002381,0.002439024,0.007012195,0
650,0,0.0,0,0.0,2,5.0,0.0,0.1,0
651,0,0.0,0,0.0,2,63.0,0.0,0.05,0
652,2,47.0,0,0.0,21,825.0833333,0.0,0.009090909,1
653,0,0.0,0,0.0,54,1357.61783,0.0,0.004812274,0
654,5,44.5,1,4.0,37,836.3333333,0.005,0.045416667,0
655,6,125.5,0,0.0,19,1409.416667,0.002469136,0.023703704,0
656,0,0.0,0,0.0,10,60.5,0.02,0.04,0
657,2,42.0,2,54.0,10,420.0,0.0,0.008333333,0
658,0,0.0,0,0.0,1,0.0,0.2,0.2,0
659,0,0.0,0,0.0,2,0.0,0.2,0.2,0
660,0,0.0,0,0.0,9,389.0,0.0,0.011111111,0
661,2,95.0,0,0.0,15,449.5,0.0125,0.04375,0
662,4,56.5,0,0.0,8,202.1666667,0.0,0.01,0
663,0,0.0,0,0.0,2,17.0,0.0,0.1,0
664,0,0.0,0,0.0,12,689.2857143,0.0,0.058333333,0
665,5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,1
666,0,0.0,0,0.0,17,933.4166667,0.031932773,0.043075335,0
667,2,64.0,0,0.0,19,371.2272727,0.001666667,0.029166667,0
668,3,68.0,0,0.0,8,306.0,0.0,0.008888889,0
669,2,20.5,0,0.0,21,719.7380952,0.004347826,0.010434783,0
670,0,0.0,0,0.0,1,0.0,0.2,0.2,0
671,0,0.0,0,0.0,2,56.0,0.0,0.1,0
672,3,11.33333333,0,0.0,20,302.3888889,0.0,0.002380952,0
673,0,0.0,0,0.0,19,491.6666667,0.011111111,0.012222222,0
674,5,504.0,0,0.0,13,922.0833333,0.023529412,0.023529412,0
675,2,25.0,0,0.0,20,667.9166667,0.0,0.00952381,0
676,2,20.0,0,0.0,13,181.5,0.0,0.013333333,0
677,1,19.66666667,0,0.0,14,512.1111111,0.028571429,0.03,0
678,1,13.0,0,0.0,15,317.0,0.0,0.006666667,0
679,0,0.0,0,0.0,17,85.66666667,0.023529412,0.080392157,0
680,0,0.0,0,0.0,8,128.5,0.0,0.025,0
681,6,76.33333333,0,0.0,7,78.83333333,0.004444444,0.010666667,0
682,2,45.44444444,1,40.66666667,57,851.6426534,0.0,0.007923497,1
683,3,31.0,0,0.0,58,1400.438961,0.0,0.005951036,0
684,0,0.0,0,0.0,6,84.0,0.0,0.033333333,0
685,0,0.0,0,0.0,12,167.2222222,0.0,0.001666667,0
686,0,0.0,0,0.0,12,396.5,0.0,0.037222222,0
687,0,0.0,0,0.0,2,22.0,0.0,0.05,0
688,0,0.0,0,0.0,5,371.0,0.0,0.02,0
689,0,0.0,4,399.3333333,46,1814.583333,0.003673469,0.02675737,0
690,0,0.0,0,0.0,4,30.5,0.0,0.05,0
691,0,0.0,0,0.0,27,644.0,0.007692308,0.051923077,0
692,8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0
693,2,13.0,0,0.0,23,855.1666667,0.008,0.025333333,0
694,1,72.66666667,4,345.0,24,879.9090909,0.0,0.035897436,1
695,5,100.9166667,0,0.0,56,1432.223333,0.0,0.002185792,1
696,7,60.0,3,23.0,111,2524.501905,0.001694915,0.018834175,0
697,3,49.5,1,29.5,45,1545.5,0.0,0.004,1
698,8,466.5,2,75.25,44,1616.425824,0.006944444,0.010974434,0
699,0,0.0,0,0.0,8,332.0,0.0,0.028571429,0
700,0,0.0,0,0.0,1,40.0,0.0,0.1,0
701,5,175.2307692,0,0.0,20,2224.85,0.004347826,0.023913043,0
702,6,96.85714286,0,0.0,28,672.5452381,0.0,0.020707071,1
703,0,0.0,0,0.0,6,551.0,0.033333333,0.05,0
704,19,402.1857143,4,116.0,64,3179.354257,0.002531646,0.016289934,1
705,0,0.0,0,0.0,10,203.0,0.0,0.026666667,0
706,4,178.2,0,0.0,9,368.2,0.02,0.05,0
707,7,156.5,1,122.0,26,694.7121212,0.0,0.00297619,0
708,5,58.0,0,0.0,10,657.2619048,0.0,0.004166667,0
709,0,0.0,0,0.0,7,974.6666667,0.085714286,0.128571429,0
710,1,43.0,0,0.0,43,1223.347222,0.0,0.004545455,0
711,0,0.0,0,0.0,10,276.0,0.044444444,0.055555556,0
712,0,0.0,1,844.0,6,1108.0,0.066666667,0.066666667,0
713,0,0.0,0,0.0,7,223.0,0.0,0.028571429,0
714,0,0.0,0,0.0,3,261.0,0.0,0.066666667,0
715,0,0.0,0,0.0,21,1372.7,0.019047619,0.035714286,0
716,2,306.0,0,0.0,14,964.5,0.0,0.030952381,0
717,3,72.0,1,0.0,38,461.5,0.01,0.023666667,0
718,0,0.0,0,0.0,4,41.0,0.05,0.1,0
719,1,202.0,0,0.0,2,8.0,0.0,0.066666667,0
720,0,0.0,0,0.0,1,0.0,0.2,0.2,0
721,0,0.0,0,0.0,7,39.25,0.028571429,0.034285714,0
722,4,359.3,4,407.0,69,5485.105556,0.010526316,0.017493734,1
723,0,0.0,0,0.0,8,450.0,0.0,0.025,0
724,0,0.0,0,0.0,1,0.0,0.2,0.2,0
725,0,0.0,0,0.0,20,438.3333333,0.02,0.04,0
726,1,39.0,0,0.0,15,787.0,0.0,0.021875,0
727,0,0.0,0,0.0,1,0.0,0.2,0.2,0
728,0,0.0,0,0.0,6,319.0,0.0,0.05,0
729,0,0.0,0,0.0,15,1148.0,0.014285714,0.05,0
730,2,41.5,2,60.5,21,534.5,0.004347826,0.02173913,0
731,0,0.0,0,0.0,20,644.4,0.0,0.007777778,0
732,0,0.0,0,0.0,14,875.0,0.0,0.014285714,0
733,2,123.0,0,0.0,7,873.0,0.0,0.011111111,0
734,3,42.0,0,0.0,31,3121.369048,0.002857143,0.009285714,0
735,0,0.0,1,81.0,82,3214.020563,0.0,0.007723577,1
736,0,0.0,0,0.0,3,14.0,0.0,0.066666667,0
737,1,22.0,0,0.0,52,1551.666667,0.001818182,0.019393939,0
738,2,95.5,0,0.0,13,334.5,0.0,0.002666667,0
739,2,48.66666667,0,0.0,48,3726.333333,0.0,0.004166667,0
740,5,294.7,6,329.5,59,2816.781781,0.003214696,0.014766169,0
741,0,0.0,0,0.0,38,667.1666667,0.0,0.005263158,0
742,1,0.0,0,0.0,41,1202.904762,0.011529933,0.033252033,0
743,0,0.0,0,0.0,3,0.0,0.2,0.2,0
744,0,0.0,0,0.0,20,1117.333333,0.0,0.000956938,0
745,0,0.0,0,0.0,9,211.0,0.0,0.044444444,0
746,3,125.0,1,70.0,29,705.4,0.0,0.015625,0
747,3,12.0,1,24.0,3,5.333333333,0.033333333,0.083333333,0
748,1,10.5,0,0.0,7,525.0,0.0,0.00952381,0
749,0,0.0,0,0.0,13,635.3333333,0.0,0.009090909,0
750,0,0.0,0,0.0,50,1803.768849,0.001360544,0.017428305,1
751,3,99.0,0,0.0,37,2419.133333,0.007894737,0.023245614,0
752,6,171.0833333,0,0.0,28,952.2857143,0.0,0.013333333,1
753,7,159.5,0,0.0,14,249.0,0.011764706,0.041176471,0
754,1,5.0,0,0.0,13,271.0,0.0,0.003571429,0
755,5,206.0,0,0.0,15,650.6961927,0.0,0.018487395,0
756,2,40.0,2,162.0,17,481.6666667,0.024561404,0.036842105,0
757,0,0.0,0,0.0,7,258.5,0.028571429,0.071428571,0
758,0,0.0,0,0.0,14,510.5,0.0,0.015384615,1
759,0,0.0,0,0.0,16,600.75,0.0,0.025,0
760,6,262.25,3,298.0,49,2302.021242,0.000308642,0.026591844,1
761,2,44.0,0,0.0,26,1636.016667,0.007692308,0.021794872,0
762,0,0.0,0,0.0,16,519.75,0.0125,0.04,0
763,0,0.0,0,0.0,1,0.0,0.2,0.2,0
764,0,0.0,0,0.0,11,673.0,0.018181818,0.063636364,0
765,0,0.0,0,0.0,4,173.5,0.0,0.05,0
766,0,0.0,0,0.0,16,156.5333333,0.0,0.04375,0
767,0,0.0,0,0.0,21,574.5333333,0.0,0.011578947,0
768,2,62.5,0,0.0,17,548.3333333,0.0,0.031372549,0
769,15,937.1746032,3,357.0,109,6682.677557,0.000833333,0.005345441,0
770,2,48.0,0,0.0,51,1671.375,0.001098901,0.016433566,0
771,0,0.0,0,0.0,11,1390.166667,0.012121212,0.014545455,0
772,6,437.3913043,2,235.55,83,2503.881781,0.002197802,0.004916136,1
773,7,159.3333333,0,0.0,24,520.6666667,0.0,0.006666667,0
774,0,0.0,0,0.0,1,0.0,0.2,0.2,0
775,2,32.5,0,0.0,19,423.8166667,0.005952381,0.039104938,0
776,0,0.0,2,30.0,11,1114.916667,0.0,0.030769231,0
777,11,212.7416667,3,104.0,71,1678.905125,0.0,0.016037881,0
778,0,0.0,0,0.0,29,438.8666667,0.0,0.020689655,0
779,3,16.33333333,0,0.0,23,505.5833333,0.008,0.03,1
780,0,0.0,0,0.0,9,76.0,0.022222222,0.055555556,0
781,0,0.0,0,0.0,7,203.5,0.0,0.033333333,0
782,4,130.0,0,0.0,28,818.7916667,0.0,0.003448276,0
783,4,15.0,1,17.0,17,490.0,0.0,0.027272727,1
784,0,0.0,1,0.0,12,645.9166667,0.0,0.05,0
785,0,0.0,0,0.0,8,142.0,0.0,0.05,0
786,0,0.0,0,0.0,6,25.0,0.0,0.033333333,0
787,2,44.0,0,0.0,16,672.5,0.005555556,0.025925926,0
788,9,140.5,0,0.0,35,1090.490476,0.013675214,0.016892552,0
789,0,0.0,0,0.0,3,30.0,0.0,0.066666667,0
790,0,0.0,0,0.0,13,244.1666667,0.0,0.030769231,0
791,0,0.0,0,0.0,13,129.5,0.061538462,0.092307692,0
792,4,56.0,1,88.0,22,1734.780952,0.0,0.010142857,0
793,3,281.0,0,0.0,6,145.0,0.0,0.025,0
794,2,88.0,0,0.0,16,1106.333333,0.025,0.053125,0
795,1,0.0,0,0.0,17,684.9166667,0.015686275,0.049411765,0
796,9,110.4090909,1,51.0,62,3120.211102,0.00056338,0.017396907,0
797,0,0.0,0,0.0,12,1178.666667,0.024242424,0.053030303,0
798,0,0.0,0,0.0,3,58.0,0.0,0.066666667,0
799,10,316.1405025,7,321.6666667,287,12983.78771,0.000668896,0.006998399,0
800,0,0.0,0,0.0,6,139.0,0.0,0.01,0
801,2,27.0,0,0.0,6,558.0,0.0,0.0125,0
802,3,74.0,2,26.0,53,893.5111111,0.003571429,0.005357143,1
803,0,0.0,0,0.0,5,26.5,0.04,0.12,0
804,0,0.0,0,0.0,2,0.0,0.2,0.2,0
805,0,0.0,0,0.0,3,0.0,0.2,0.2,0
806,1,0.0,1,0.0,15,708.5333333,0.0,0.04,0
807,0,0.0,0,0.0,8,244.0,0.025,0.075,0
808,2,140.0,0,0.0,6,130.0,0.0,0.025,0
809,3,119.0,0,0.0,41,1282.5,0.0,0.007142857,0
810,7,301.7,6,336.5,42,1981.016667,0.005660377,0.021383648,1
811,0,0.0,0,0.0,8,186.5,0.0,0.025,0
812,0,0.0,0,0.0,6,119.0,0.0,0.033333333,0
813,0,0.0,0,0.0,22,1310.5,0.00952381,0.028571429,1
814,0,0.0,0,0.0,4,1111.0,0.0,0.05,0
815,6,113.5,0,0.0,18,1066.5,0.0,0.005072464,0
816,3,421.0,0,0.0,4,110.5,0.0,0.011111111,0
817,2,115.0,0,0.0,5,36.0,0.0,0.033333333,0
818,0,0.0,2,76.5,22,850.5333333,0.004545455,0.03446281,0
819,0,0.0,0,0.0,3,16.0,0.033333333,0.1,0
820,1,9.0,0,0.0,5,49.0,0.0,0.05,0
821,0,0.0,0,0.0,10,214.25,0.0,0.025,0
822,0,0.0,0,0.0,3,0.0,0.2,0.2,0
823,0,0.0,0,0.0,7,141.8333333,0.064285714,0.15,0
824,0,0.0,0,0.0,5,143.5,0.0,0.04,0
825,0,0.0,0,0.0,51,5818.916667,0.000980392,0.022984749,0
826,2,208.0,1,50.0,30,1461.666667,0.0,0.02125,0
827,0,0.0,0,0.0,13,123.0,0.0,0.020833333,0
828,5,193.0,1,13.0,66,2049.458471,0.004489796,0.012765306,0
829,1,3.0,0,0.0,11,271.7166667,0.0,0.016666667,0
830,4,87.5,1,20.0,36,1279.166667,0.0,0.010810811,0
831,0,0.0,0,0.0,4,0.0,0.2,0.2,0
832,0,0.0,0,0.0,4,70.5,0.05,0.1,0
833,5,42.18181818,0,0.0,12,231.1818182,0.0,0.01,0
834,3,132.5,0,0.0,36,1567.966667,0.0,0.007207207,0
835,7,163.6666667,0,0.0,8,119.3333333,0.015384615,0.023076923,0
836,2,83.0,0,0.0,15,605.8857143,0.0,0.005882353,0
837,5,117.8333333,0,0.0,35,502.547619,0.01025641,0.036923077,1
838,3,95.0,0,0.0,27,808.7,0.006896552,0.010344828,0
839,0,0.0,0,0.0,3,58.0,0.0,0.066666667,0
840,3,60.0,0,0.0,19,494.5,0.0,0.01,0
841,0,0.0,0,0.0,6,203.15,0.0,0.051111111,0
